 Date,EURUSD Open,EURUSD Low,EURUSD High,EURUSD Close,EURUSD Adj. Close
04-10-1987,1.1586,1.1586,1.1586,1.1586,1.1586
04-09-1987,1.1484,1.1484,1.1484,1.1484,1.1484
04-08-1987,1.1417,1.1417,1.1417,1.1417,1.1417
04-07-1987,1.1501,1.1501,1.1501,1.1501,1.1501
04-06-1987,1.1502,1.1502,1.1502,1.1502,1.1502
04-03-1987,1.157,1.157,1.157,1.157,1.157
04-02-1987,1.1489,1.1489,1.1489,1.1489,1.1489
04-01-1987,1.1539,1.1539,1.1539,1.1539,1.1539
03-31-1987,1.1616,1.1616,1.1616,1.1616,1.1616
03-30-1987,1.1627,1.1627,1.1627,1.1627,1.1627
03-27-1987,1.1504,1.1504,1.1504,1.1504,1.1504
03-26-1987,1.1475,1.1475,1.1475,1.1475,1.1475
03-25-1987,1.1486,1.1486,1.1486,1.1486,1.1486
03-24-1987,1.1504,1.1504,1.1504,1.1504,1.1504
03-23-1987,1.1518,1.1518,1.1518,1.1518,1.1518
03-20-1987,1.1455,1.1455,1.1455,1.1455,1.1455
03-19-1987,1.1451,1.1451,1.1451,1.1451,1.1451
03-18-1987,1.1423,1.1423,1.1423,1.1423,1.1423
03-17-1987,1.1443,1.1443,1.1443,1.1443,1.1443
03-16-1987,1.1413,1.1413,1.1413,1.1413,1.1413
03-13-1987,1.1321,1.1321,1.1321,1.1321,1.1321
03-12-1987,1.1285,1.1285,1.1285,1.1285,1.1285
03-11-1987,1.1241,1.1241,1.1241,1.1241,1.1241
03-10-1987,1.1333,1.1333,1.1333,1.1333,1.1333
03-09-1987,1.1316,1.1316,1.1316,1.1316,1.1316
03-06-1987,1.1433,1.1433,1.1433,1.1433,1.1433
03-05-1987,1.1421,1.1421,1.1421,1.1421,1.1421
03-04-1987,1.144,1.144,1.144,1.144,1.144
03-03-1987,1.1446,1.1446,1.1446,1.1446,1.1446
03-02-1987,1.1468,1.1468,1.1468,1.1468,1.1468
02-27-1987,1.148,1.148,1.148,1.148,1.148
02-26-1987,1.1525,1.1525,1.1525,1.1525,1.1525
02-25-1987,1.1475,1.1475,1.1475,1.1475,1.1475
02-24-1987,1.1439,1.1439,1.1439,1.1439,1.1439
02-23-1987,1.1463,1.1463,1.1463,1.1463,1.1463
02-20-1987,1.1484,1.1484,1.1484,1.1484,1.1484
02-19-1987,1.1418,1.1418,1.1418,1.1418,1.1418
02-18-1987,1.1452,1.1452,1.1452,1.1452,1.1452
02-17-1987,1.1558,1.1558,1.1558,1.1558,1.1558
02-16-1987,1.1527,1.1527,1.1527,1.1527,1.1527
02-13-1987,1.1468,1.1468,1.1468,1.1468,1.1468
02-12-1987,1.153,1.153,1.153,1.153,1.153
02-11-1987,1.1526,1.1526,1.1526,1.1526,1.1526
02-10-1987,1.1665,1.1665,1.1665,1.1665,1.1665
02-09-1987,1.1472,1.1472,1.1472,1.1472,1.1472
02-06-1987,1.1311,1.1311,1.1311,1.1311,1.1311
02-05-1987,1.1427,1.1427,1.1427,1.1427,1.1427
02-04-1987,1.1561,1.1561,1.1561,1.1561,1.1561
02-03-1987,1.1684,1.1684,1.1684,1.1684,1.1684
02-02-1987,1.1531,1.1531,1.1531,1.1531,1.1531
01-30-1987,1.1471,1.1471,1.1471,1.1471,1.1471
01-29-1987,1.1699,1.1699,1.1699,1.1699,1.1699
01-28-1987,1.1734,1.1734,1.1734,1.1734,1.1734
01-27-1987,1.1554,1.1554,1.1554,1.1554,1.1554
01-26-1987,1.1485,1.1485,1.1485,1.1485,1.1485
01-23-1987,1.1501,1.1501,1.1501,1.1501,1.1501
01-22-1987,1.1538,1.1538,1.1538,1.1538,1.1538
01-21-1987,1.1356,1.1356,1.1356,1.1356,1.1356
01-20-1987,1.1403,1.1403,1.1403,1.1403,1.1403
01-19-1987,1.1586,1.1586,1.1586,1.1586,1.1586
01-16-1987,1.1384,1.1384,1.1384,1.1384,1.1384
01-15-1987,1.143,1.143,1.143,1.143,1.143
01-14-1987,1.1396,1.1396,1.1396,1.1396,1.1396
01-13-1987,1.121,1.121,1.121,1.121,1.121
01-12-1987,1.1098,1.1098,1.1098,1.1098,1.1098
01-09-1987,1.0955,1.0955,1.0955,1.0955,1.0955
01-08-1987,1.0927,1.0927,1.0927,1.0927,1.0927
01-07-1987,1.0915,1.0915,1.0915,1.0915,1.0915
01-06-1987,1.0981,1.0981,1.0981,1.0981,1.0981
01-05-1987,1.093,1.093,1.093,1.093,1.093
01-02-1987,1.1008,1.1008,1.1008,1.1008,1.1008
12-31-1986,1.0981,1.0981,1.0981,1.0981,1.0981
12-30-1986,1.084,1.084,1.084,1.084,1.084
12-29-1986,1.0854,1.0854,1.0854,1.0854,1.0854
12-24-1986,1.0745,1.0745,1.0745,1.0745,1.0745
12-23-1986,1.0764,1.0764,1.0764,1.0764,1.0764
12-22-1986,1.0696,1.0696,1.0696,1.0696,1.0696
12-19-1986,1.0561,1.0561,1.0561,1.0561,1.0561
12-18-1986,1.0542,1.0542,1.0542,1.0542,1.0542
12-17-1986,1.0518,1.0518,1.0518,1.0518,1.0518
12-16-1986,1.0491,1.0491,1.0491,1.0491,1.0491
12-15-1986,1.0525,1.0525,1.0525,1.0525,1.0525
12-12-1986,1.0468,1.0468,1.0468,1.0468,1.0468
12-11-1986,1.0506,1.0506,1.0506,1.0506,1.0506
12-10-1986,1.0568,1.0568,1.0568,1.0568,1.0568
12-09-1986,1.0494,1.0494,1.0494,1.0494,1.0494
12-08-1986,1.0529,1.0529,1.0529,1.0529,1.0529
12-05-1986,1.0616,1.0616,1.0616,1.0616,1.0616
12-04-1986,1.0717,1.0717,1.0717,1.0717,1.0717
12-03-1986,1.0732,1.0732,1.0732,1.0732,1.0732
12-02-1986,1.074,1.074,1.074,1.074,1.074
12-01-1986,1.079,1.079,1.079,1.079,1.079
11-28-1986,1.0725,1.0725,1.0725,1.0725,1.0725
11-27-1986,1.065,1.065,1.065,1.065,1.065
11-26-1986,1.0658,1.0658,1.0658,1.0658,1.0658
11-25-1986,1.0639,1.0639,1.0639,1.0639,1.0639
11-24-1986,1.05,1.05,1.05,1.05,1.05
11-21-1986,1.0506,1.0506,1.0506,1.0506,1.0506
11-20-1986,1.0565,1.0565,1.0565,1.0565,1.0565
11-19-1986,1.0569,1.0569,1.0569,1.0569,1.0569
11-18-1986,1.0521,1.0521,1.0521,1.0521,1.0521
11-17-1986,1.0532,1.0532,1.0532,1.0532,1.0532
11-14-1986,1.0578,1.0578,1.0578,1.0578,1.0578
11-13-1986,1.0503,1.0503,1.0503,1.0503,1.0503
11-12-1986,1.0481,1.0481,1.0481,1.0481,1.0481
11-11-1986,1.0428,1.0428,1.0428,1.0428,1.0428
11-10-1986,1.0379,1.0379,1.0379,1.0379,1.0379
11-07-1986,1.0289,1.0289,1.0289,1.0289,1.0289
11-06-1986,1.0311,1.0311,1.0311,1.0311,1.0311
11-05-1986,1.0296,1.0296,1.0296,1.0296,1.0296
11-04-1986,1.0324,1.0324,1.0324,1.0324,1.0324
11-03-1986,1.0275,1.0275,1.0275,1.0275,1.0275
10-31-1986,1.0294,1.0294,1.0294,1.0294,1.0294
10-30-1986,1.0378,1.0378,1.0378,1.0378,1.0378
10-29-1986,1.0469,1.0469,1.0469,1.0469,1.0469
10-28-1986,1.0454,1.0454,1.0454,1.0454,1.0454
10-27-1986,1.0396,1.0396,1.0396,1.0396,1.0396
10-24-1986,1.044,1.044,1.044,1.044,1.044
10-23-1986,1.0638,1.0638,1.0638,1.0638,1.0638
10-22-1986,1.0696,1.0696,1.0696,1.0696,1.0696
10-21-1986,1.0662,1.0662,1.0662,1.0662,1.0662
10-20-1986,1.0675,1.0675,1.0675,1.0675,1.0675
10-17-1986,1.074,1.074,1.074,1.074,1.074
10-16-1986,1.0748,1.0748,1.0748,1.0748,1.0748
10-15-1986,1.076,1.076,1.076,1.076,1.076
10-14-1986,1.0749,1.0749,1.0749,1.0749,1.0749
10-13-1986,1.0724,1.0724,1.0724,1.0724,1.0724
10-10-1986,1.0679,1.0679,1.0679,1.0679,1.0679
10-09-1986,1.0612,1.0612,1.0612,1.0612,1.0612
10-08-1986,1.0632,1.0632,1.0632,1.0632,1.0632
10-07-1986,1.0602,1.0602,1.0602,1.0602,1.0602
10-06-1986,1.0659,1.0659,1.0659,1.0659,1.0659
10-03-1986,1.0643,1.0643,1.0643,1.0643,1.0643
10-02-1986,1.0555,1.0555,1.0555,1.0555,1.0555
10-01-1986,1.0492,1.0492,1.0492,1.0492,1.0492
09-30-1986,1.0483,1.0483,1.0483,1.0483,1.0483
09-29-1986,1.0492,1.0492,1.0492,1.0492,1.0492
09-26-1986,1.0391,1.0391,1.0391,1.0391,1.0391
09-25-1986,1.0366,1.0366,1.0366,1.0366,1.0366
09-24-1986,1.0386,1.0386,1.0386,1.0386,1.0386
09-23-1986,1.0368,1.0368,1.0368,1.0368,1.0368
09-22-1986,1.0477,1.0477,1.0477,1.0477,1.0477
09-19-1986,1.0659,1.0659,1.0659,1.0659,1.0659
09-18-1986,1.0656,1.0656,1.0656,1.0656,1.0656
09-17-1986,1.0481,1.0481,1.0481,1.0481,1.0481
09-16-1986,1.0388,1.0388,1.0388,1.0388,1.0388
09-15-1986,1.0386,1.0386,1.0386,1.0386,1.0386
09-12-1986,1.0318,1.0318,1.0318,1.0318,1.0318
09-11-1986,1.0202,1.0202,1.0202,1.0202,1.0202
09-10-1986,1.0319,1.0319,1.0319,1.0319,1.0319
09-09-1986,1.0342,1.0342,1.0342,1.0342,1.0342
09-08-1986,1.0302,1.0302,1.0302,1.0302,1.0302
09-05-1986,1.0423,1.0423,1.0423,1.0423,1.0423
09-04-1986,1.0493,1.0493,1.0493,1.0493,1.0493
09-03-1986,1.0493,1.0493,1.0493,1.0493,1.0493
09-02-1986,1.0469,1.0469,1.0469,1.0469,1.0469
09-01-1986,1.049,1.049,1.049,1.049,1.049
08-29-1986,1.0441,1.0441,1.0441,1.0441,1.0441
08-28-1986,1.0368,1.0368,1.0368,1.0368,1.0368
08-27-1986,1.0399,1.0399,1.0399,1.0399,1.0399
08-26-1986,1.0398,1.0398,1.0398,1.0398,1.0398
08-22-1986,1.0433,1.0433,1.0433,1.0433,1.0433
08-21-1986,1.0406,1.0406,1.0406,1.0406,1.0406
08-20-1986,1.04,1.04,1.04,1.04,1.04
08-19-1986,1.0373,1.0373,1.0373,1.0373,1.0373
08-18-1986,1.0333,1.0333,1.0333,1.0333,1.0333
08-15-1986,1.0355,1.0355,1.0355,1.0355,1.0355
08-14-1986,1.0362,1.0362,1.0362,1.0362,1.0362
08-13-1986,1.0317,1.0317,1.0317,1.0317,1.0317
08-12-1986,1.0305,1.0305,1.0305,1.0305,1.0305
08-11-1986,1.0367,1.0367,1.0367,1.0367,1.0367
08-08-1986,1.031,1.031,1.031,1.031,1.031
08-07-1986,1.0327,1.0327,1.0327,1.0327,1.0327
08-06-1986,1.0274,1.0274,1.0274,1.0274,1.0274
08-05-1986,1.0212,1.0212,1.0212,1.0212,1.0212
08-04-1986,1.0273,1.0273,1.0273,1.0273,1.0273
08-01-1986,1.0233,1.0233,1.0233,1.0233,1.0233
07-31-1986,1.0214,1.0214,1.0214,1.0214,1.0214
07-30-1986,1.0125,1.0125,1.0125,1.0125,1.0125
07-29-1986,1.0114,1.0114,1.0114,1.0114,1.0114
07-28-1986,1.0064,1.0064,1.0064,1.0064,1.0064
07-25-1986,0.9968,0.9968,0.9968,0.9968,0.9968
07-24-1986,1.004,1.004,1.004,1.004,1.004
07-23-1986,1.0007,1.0007,1.0007,1.0007,1.0007
07-22-1986,1.0046,1.0046,1.0046,1.0046,1.0046
07-21-1986,1.0066,1.0066,1.0066,1.0066,1.0066
07-18-1986,0.9989,0.9989,0.9989,0.9989,0.9989
07-17-1986,0.9986,0.9986,0.9986,0.9986,0.9986
07-16-1986,0.9968,0.9968,0.9968,0.9968,0.9968
07-15-1986,0.9917,0.9917,0.9917,0.9917,0.9917
07-14-1986,0.9846,0.9846,0.9846,0.9846,0.9846
07-11-1986,0.9849,0.9849,0.9849,0.9849,0.9849
07-10-1986,0.9878,0.9878,0.9878,0.9878,0.9878
07-09-1986,0.9852,0.9852,0.9852,0.9852,0.9852
07-08-1986,0.9872,0.9872,0.9872,0.9872,0.9872
07-07-1986,0.9894,0.9894,0.9894,0.9894,0.9894
07-04-1986,0.9897,0.9897,0.9897,0.9897,0.9897
07-03-1986,0.9901,0.9901,0.9901,0.9901,0.9901
07-02-1986,0.9849,0.9849,0.9849,0.9849,0.9849
07-01-1986,0.9865,0.9865,0.9865,0.9865,0.9865
06-30-1986,0.9797,0.9797,0.9797,0.9797,0.9797
06-27-1986,0.974,0.974,0.974,0.974,0.974
06-26-1986,0.969,0.969,0.969,0.969,0.969
06-25-1986,0.9739,0.9739,0.9739,0.9739,0.9739
06-24-1986,0.9676,0.9676,0.9676,0.9676,0.9676
06-23-1986,0.9507,0.9507,0.9507,0.9507,0.9507
06-20-1986,0.9591,0.9591,0.9591,0.9591,0.9591
06-19-1986,0.9632,0.9632,0.9632,0.9632,0.9632
06-18-1986,0.96,0.96,0.96,0.96,0.96
06-17-1986,0.9668,0.9668,0.9668,0.9668,0.9668
06-16-1986,0.9772,0.9772,0.9772,0.9772,0.9772
06-13-1986,0.9742,0.9742,0.9742,0.9742,0.9742
06-12-1986,0.9764,0.9764,0.9764,0.9764,0.9764
06-11-1986,0.975,0.975,0.975,0.975,0.975
06-10-1986,0.9692,0.9692,0.9692,0.9692,0.9692
06-09-1986,0.9632,0.9632,0.9632,0.9632,0.9632
06-06-1986,0.9681,0.9681,0.9681,0.9681,0.9681
06-05-1986,0.9574,0.9574,0.9574,0.9574,0.9574
06-04-1986,0.9486,0.9486,0.9486,0.9486,0.9486
06-03-1986,0.9479,0.9479,0.9479,0.9479,0.9479
06-02-1986,0.9272,0.9272,0.9272,0.9272,0.9272
05-30-1986,0.9278,0.9278,0.9278,0.9278,0.9278
05-29-1986,0.9392,0.9392,0.9392,0.9392,0.9392
05-28-1986,0.9463,0.9463,0.9463,0.9463,0.9463
05-27-1986,0.9449,0.9449,0.9449,0.9449,0.9449
05-23-1986,0.9448,0.9448,0.9448,0.9448,0.9448
05-22-1986,0.948,0.948,0.948,0.948,0.948
05-21-1986,0.9598,0.9598,0.9598,0.9598,0.9598
05-20-1986,0.9633,0.9633,0.9633,0.9633,0.9633
05-19-1986,0.9697,0.9697,0.9697,0.9697,0.9697
05-16-1986,0.9733,0.9733,0.9733,0.9733,0.9733
05-15-1986,0.9833,0.9833,0.9833,0.9833,0.9833
05-14-1986,0.9832,0.9832,0.9832,0.9832,0.9832
05-13-1986,0.9907,0.9907,0.9907,0.9907,0.9907
05-12-1986,0.992,0.992,0.992,0.992,0.992
05-09-1986,0.99,0.99,0.99,0.99,0.99
05-08-1986,0.9904,0.9904,0.9904,0.9904,0.9904
05-07-1986,0.9769,0.9769,0.9769,0.9769,0.9769
05-06-1986,0.9747,0.9747,0.9747,0.9747,0.9747
05-02-1986,0.979,0.979,0.979,0.979,0.979
05-01-1986,0.9793,0.9793,0.9793,0.9793,0.9793
04-30-1986,0.9938,0.9938,0.9938,0.9938,0.9938
04-29-1986,0.9929,0.9929,0.9929,0.9929,0.9929
04-28-1986,0.9945,0.9945,0.9945,0.9945,0.9945
04-25-1986,0.9878,0.9878,0.9878,0.9878,0.9878
04-24-1986,0.9788,0.9788,0.9788,0.9788,0.9788
04-23-1986,0.9828,0.9828,0.9828,0.9828,0.9828
04-22-1986,0.9801,0.9801,0.9801,0.9801,0.9801
04-21-1986,0.9764,0.9764,0.9764,0.9764,0.9764
04-18-1986,0.9715,0.9715,0.9715,0.9715,0.9715
04-17-1986,0.9689,0.9689,0.9689,0.9689,0.9689
04-16-1986,0.9555,0.9555,0.9555,0.9555,0.9555
04-15-1986,0.932,0.932,0.932,0.932,0.932
04-14-1986,0.9326,0.9326,0.9326,0.9326,0.9326
04-11-1986,0.9385,0.9385,0.9385,0.9385,0.9385
04-10-1986,0.9257,0.9257,0.9257,0.9257,0.9257
04-09-1986,0.928,0.928,0.928,0.928,0.928
04-08-1986,0.9232,0.9232,0.9232,0.9232,0.9232
04-07-1986,0.8993,0.8993,0.8993,0.8993,0.8993
04-04-1986,0.8983,0.8983,0.8983,0.8983,0.8983
04-03-1986,0.9087,0.9087,0.9087,0.9087,0.9087
04-02-1986,0.9207,0.9207,0.9207,0.9207,0.9207
04-01-1986,0.9334,0.9334,0.9334,0.9334,0.9334
03-27-1986,0.9334,0.9334,0.9334,0.9334,0.9334
03-26-1986,0.9336,0.9336,0.9336,0.9336,0.9336
03-25-1986,0.9301,0.9301,0.9301,0.9301,0.9301
03-24-1986,0.9514,0.9514,0.9514,0.9514,0.9514
03-21-1986,0.9677,0.9677,0.9677,0.9677,0.9677
03-20-1986,0.965,0.965,0.965,0.965,0.965
03-19-1986,0.9616,0.9616,0.9616,0.9616,0.9616
03-18-1986,0.9667,0.9667,0.9667,0.9667,0.9667
03-17-1986,0.9676,0.9676,0.9676,0.9676,0.9676
03-14-1986,0.9611,0.9611,0.9611,0.9611,0.9611
03-13-1986,0.948,0.948,0.948,0.948,0.948
03-12-1986,0.9547,0.9547,0.9547,0.9547,0.9547
03-11-1986,0.96,0.96,0.96,0.96,0.96
03-10-1986,0.9527,0.9527,0.9527,0.9527,0.9527
03-07-1986,0.9734,0.9734,0.9734,0.9734,0.9734
03-06-1986,0.9649,0.9649,0.9649,0.9649,0.9649
03-05-1986,0.9717,0.9717,0.9717,0.9717,0.9717
03-04-1986,0.9851,0.9851,0.9851,0.9851,0.9851
03-03-1986,0.9765,0.9765,0.9765,0.9765,0.9765
02-28-1986,0.9744,0.9744,0.9744,0.9744,0.9744
02-27-1986,0.9756,0.9756,0.9756,0.9756,0.9756
02-26-1986,0.972,0.972,0.972,0.972,0.972
02-25-1986,0.9631,0.9631,0.9631,0.9631,0.9631
02-24-1986,0.9499,0.9499,0.9499,0.9499,0.9499
02-21-1986,0.9431,0.9431,0.9431,0.9431,0.9431
02-20-1986,0.9432,0.9432,0.9432,0.9432,0.9432
02-19-1986,0.9499,0.9499,0.9499,0.9499,0.9499
02-18-1986,0.9271,0.9271,0.9271,0.9271,0.9271
02-17-1986,0.9297,0.9297,0.9297,0.9297,0.9297
02-14-1986,0.9264,0.9264,0.9264,0.9264,0.9264
02-13-1986,0.9233,0.9233,0.9233,0.9233,0.9233
02-12-1986,0.9204,0.9204,0.9204,0.9204,0.9204
02-11-1986,0.9156,0.9156,0.9156,0.9156,0.9156
02-10-1986,0.9113,0.9113,0.9113,0.9113,0.9113
02-07-1986,0.9045,0.9045,0.9045,0.9045,0.9045
02-06-1986,0.9129,0.9129,0.9129,0.9129,0.9129
02-05-1986,0.911,0.911,0.911,0.911,0.911
02-04-1986,0.8992,0.8992,0.8992,0.8992,0.8992
02-03-1986,0.9079,0.9079,0.9079,0.9079,0.9079
01-31-1986,0.9098,0.9098,0.9098,0.9098,0.9098
01-30-1986,0.9139,0.9139,0.9139,0.9139,0.9139
01-29-1986,0.9108,0.9108,0.9108,0.9108,0.9108
01-28-1986,0.9068,0.9068,0.9068,0.9068,0.9068
01-27-1986,0.9051,0.9051,0.9051,0.9051,0.9051
01-24-1986,0.8968,0.8968,0.8968,0.8968,0.8968
01-23-1986,0.8886,0.8886,0.8886,0.8886,0.8886
01-22-1986,0.8932,0.8932,0.8932,0.8932,0.8932
01-21-1986,0.888,0.888,0.888,0.888,0.888
01-20-1986,0.8811,0.8811,0.8811,0.8811,0.8811
01-17-1986,0.8846,0.8846,0.8846,0.8846,0.8846
01-16-1986,0.8845,0.8845,0.8845,0.8845,0.8845
01-15-1986,0.8861,0.8861,0.8861,0.8861,0.8861
01-14-1986,0.8809,0.8809,0.8809,0.8809,0.8809
01-13-1986,0.8767,0.8767,0.8767,0.8767,0.8767
01-10-1986,0.8904,0.8904,0.8904,0.8904,0.8904
01-09-1986,0.8856,0.8856,0.8856,0.8856,0.8856
01-08-1986,0.8896,0.8896,0.8896,0.8896,0.8896
01-07-1986,0.8941,0.8941,0.8941,0.8941,0.8941
01-06-1986,0.8883,0.8883,0.8883,0.8883,0.8883
01-03-1986,0.8839,0.8839,0.8839,0.8839,0.8839
01-02-1986,0.8872,0.8872,0.8872,0.8872,0.8872
12-31-1985,0.8902,0.8902,0.8902,0.8902,0.8902
12-30-1985,0.8839,0.8839,0.8839,0.8839,0.8839
12-27-1985,0.8796,0.8796,0.8796,0.8796,0.8796
12-24-1985,0.8687,0.8687,0.8687,0.8687,0.8687
12-23-1985,0.869,0.869,0.869,0.869,0.869
12-20-1985,0.8654,0.8654,0.8654,0.8654,0.8654
12-19-1985,0.8665,0.8665,0.8665,0.8665,0.8665
12-18-1985,0.8664,0.8664,0.8664,0.8664,0.8664
12-17-1985,0.8698,0.8698,0.8698,0.8698,0.8698
12-16-1985,0.8628,0.8628,0.8628,0.8628,0.8628
12-13-1985,0.8651,0.8651,0.8651,0.8651,0.8651
12-12-1985,0.8666,0.8666,0.8666,0.8666,0.8666
12-11-1985,0.8584,0.8584,0.8584,0.8584,0.8584
12-10-1985,0.8607,0.8607,0.8607,0.8607,0.8607
12-09-1985,0.8636,0.8636,0.8636,0.8636,0.8636
12-06-1985,0.8642,0.8642,0.8642,0.8642,0.8642
12-05-1985,0.8652,0.8652,0.8652,0.8652,0.8652
12-04-1985,0.8677,0.8677,0.8677,0.8677,0.8677
12-03-1985,0.8634,0.8634,0.8634,0.8634,0.8634
12-02-1985,0.8682,0.8682,0.8682,0.8682,0.8682
11-29-1985,0.8693,0.8693,0.8693,0.8693,0.8693
11-28-1985,0.8651,0.8651,0.8651,0.8651,0.8651
11-27-1985,0.8589,0.8589,0.8589,0.8589,0.8589
11-26-1985,0.8581,0.8581,0.8581,0.8581,0.8581
11-25-1985,0.8542,0.8542,0.8542,0.8542,0.8542
11-22-1985,0.8501,0.8501,0.8501,0.8501,0.8501
11-21-1985,0.8441,0.8441,0.8441,0.8441,0.8441
11-20-1985,0.8394,0.8394,0.8394,0.8394,0.8394
11-19-1985,0.8433,0.8433,0.8433,0.8433,0.8433
11-18-1985,0.8361,0.8361,0.8361,0.8361,0.8361
11-15-1985,0.8359,0.8359,0.8359,0.8359,0.8359
11-14-1985,0.8375,0.8375,0.8375,0.8375,0.8375
11-13-1985,0.8378,0.8378,0.8378,0.8378,0.8378
11-12-1985,0.8349,0.8349,0.8349,0.8349,0.8349
11-11-1985,0.8342,0.8342,0.8342,0.8342,0.8342
11-08-1985,0.8348,0.8348,0.8348,0.8348,0.8348
11-07-1985,0.8392,0.8392,0.8392,0.8392,0.8392
11-06-1985,0.8421,0.8421,0.8421,0.8421,0.8421
11-05-1985,0.8398,0.8398,0.8398,0.8398,0.8398
11-04-1985,0.8425,0.8425,0.8425,0.8425,0.8425
11-01-1985,0.8384,0.8384,0.8384,0.8384,0.8384
10-31-1985,0.8386,0.8386,0.8386,0.8386,0.8386
10-30-1985,0.836,0.836,0.836,0.836,0.836
10-29-1985,0.8344,0.8344,0.8344,0.8344,0.8344
10-28-1985,0.829,0.829,0.829,0.829,0.829
10-25-1985,0.8283,0.8283,0.8283,0.8283,0.8283
10-24-1985,0.827,0.827,0.827,0.827,0.827
10-23-1985,0.8298,0.8298,0.8298,0.8298,0.8298
10-22-1985,0.8304,0.8304,0.8304,0.8304,0.8304
10-21-1985,0.8309,0.8309,0.8309,0.8309,0.8309
10-18-1985,0.8304,0.8304,0.8304,0.8304,0.8304
10-17-1985,0.8281,0.8281,0.8281,0.8281,0.8281
10-16-1985,0.8179,0.8179,0.8179,0.8179,0.8179
10-15-1985,0.8235,0.8235,0.8235,0.8235,0.8235
10-14-1985,0.8243,0.8243,0.8243,0.8243,0.8243
10-11-1985,0.8237,0.8237,0.8237,0.8237,0.8237
10-10-1985,0.8256,0.8256,0.8256,0.8256,0.8256
10-09-1985,0.8293,0.8293,0.8293,0.8293,0.8293
10-08-1985,0.8284,0.8284,0.8284,0.8284,0.8284
10-07-1985,0.8297,0.8297,0.8297,0.8297,0.8297
10-04-1985,0.8358,0.8358,0.8358,0.8358,0.8358
10-03-1985,0.8286,0.8286,0.8286,0.8286,0.8286
10-02-1985,0.8296,0.8296,0.8296,0.8296,0.8296
10-01-1985,0.8223,0.8223,0.8223,0.8223,0.8223
09-30-1985,0.8183,0.8183,0.8183,0.8183,0.8183
09-27-1985,0.8173,0.8173,0.8173,0.8173,0.8173
09-26-1985,0.8231,0.8231,0.8231,0.8231,0.8231
09-25-1985,0.8073,0.8073,0.8073,0.8073,0.8073
09-24-1985,0.8053,0.8053,0.8053,0.8053,0.8053
09-23-1985,0.8064,0.8064,0.8064,0.8064,0.8064
09-20-1985,0.7692,0.7692,0.7692,0.7692,0.7692
09-19-1985,0.7565,0.7565,0.7565,0.7565,0.7565
09-18-1985,0.7601,0.7601,0.7601,0.7601,0.7601
09-17-1985,0.7656,0.7656,0.7656,0.7656,0.7656
09-16-1985,0.7582,0.7582,0.7582,0.7582,0.7582
09-13-1985,0.7575,0.7575,0.7575,0.7575,0.7575
09-12-1985,0.7466,0.7466,0.7466,0.7466,0.7466
09-11-1985,0.7447,0.7447,0.7447,0.7447,0.7447
09-10-1985,0.7503,0.7503,0.7503,0.7503,0.7503
09-09-1985,0.7493,0.7493,0.7493,0.7493,0.7493
09-06-1985,0.7527,0.7527,0.7527,0.7527,0.7527
09-05-1985,0.7722,0.7722,0.7722,0.7722,0.7722
09-04-1985,0.7721,0.7721,0.7721,0.7721,0.7721
09-03-1985,0.7712,0.7712,0.7712,0.7712,0.7712
09-02-1985,0.7766,0.7766,0.7766,0.7766,0.7766
08-30-1985,0.7843,0.7843,0.7843,0.7843,0.7843
08-29-1985,0.7906,0.7906,0.7906,0.7906,0.7906
08-28-1985,0.7937,0.7937,0.7937,0.7937,0.7937
08-27-1985,0.7905,0.7905,0.7905,0.7905,0.7905
08-23-1985,0.8008,0.8008,0.8008,0.8008,0.8008
08-22-1985,0.8024,0.8024,0.8024,0.8024,0.8024
08-21-1985,0.7913,0.7913,0.7913,0.7913,0.7913
08-20-1985,0.7904,0.7904,0.7904,0.7904,0.7904
08-19-1985,0.7961,0.7961,0.7961,0.7961,0.7961
08-16-1985,0.7971,0.7971,0.7971,0.7971,0.7971
08-15-1985,0.7929,0.7929,0.7929,0.7929,0.7929
08-14-1985,0.7875,0.7875,0.7875,0.7875,0.7875
08-13-1985,0.7911,0.7911,0.7911,0.7911,0.7911
08-12-1985,0.7851,0.7851,0.7851,0.7851,0.7851
08-09-1985,0.7761,0.7761,0.7761,0.7761,0.7761
08-08-1985,0.7762,0.7762,0.7762,0.7762,0.7762
08-07-1985,0.776,0.776,0.776,0.776,0.776
08-06-1985,0.7736,0.7736,0.7736,0.7736,0.7736
08-05-1985,0.7797,0.7797,0.7797,0.7797,0.7797
08-02-1985,0.7794,0.7794,0.7794,0.7794,0.7794
08-01-1985,0.7805,0.7805,0.7805,0.7805,0.7805
07-31-1985,0.7865,0.7865,0.7865,0.7865,0.7865
07-30-1985,0.782,0.782,0.782,0.782,0.782
07-29-1985,0.7812,0.7812,0.7812,0.7812,0.7812
07-26-1985,0.7664,0.7664,0.7664,0.7664,0.7664
07-25-1985,0.7688,0.7688,0.7688,0.7688,0.7688
07-24-1985,0.7663,0.7663,0.7663,0.7663,0.7663
07-23-1985,0.7762,0.7762,0.7762,0.7762,0.7762
07-22-1985,0.7631,0.7631,0.7631,0.7631,0.7631
07-19-1985,0.7654,0.7654,0.7654,0.7654,0.7654
07-18-1985,0.7731,0.7731,0.7731,0.7731,0.7731
07-17-1985,0.7826,0.7826,0.7826,0.7826,0.7826
07-16-1985,0.7704,0.7704,0.7704,0.7704,0.7704
